ul 59820.2583 2.714485 8.803434
ul 59851.2135 2.797198 7.316437
ul 59904.0628 -3.384474 10.562604
ul 59968.1001 -0.924349 9.649474
ul 60198.2448 28.945791 11.192843
ul 60200.2363 70.734169 10.539630
ul 60261.0712 -9.375484 10.376220
ul 60557.2650 0.363997 4.830132
ul 60559.2583 16.477861 8.739421
ul 60582.2131 6.902308 8.914162
ul 60585.1868 -3.861784 7.271239
ul 60612.1291 6.530744 3.764510
ul 60674.0965 4.136114 8.357156
gl 59823.2973 1.678381 2.242752
gl 59825.3387 0.452705 2.210963
gl 59840.2238 -1.031634 1.784418
gl 59932.1025 0.007057 1.141273
gl 60144.4114 -1.958714 2.189190
gl 60178.3460 -0.697695 1.391598
gl 60279.0980 -3.988828 3.552865
gl 60501.4009 -2.524120 2.174609
gl 60530.3340 -0.200975 1.964192
gl 60578.2444 -2.837594 2.459504
gl 60606.2036 2.124568 1.856385
gl 60610.1158 -1.151656 1.471821
rl 59821.3326 -3.069457 3.298141
rl 59840.2976 0.353351 2.084877
rl 59844.2638 1.838965 1.680231
rl 59849.2122 3.027332 3.655766
rl 59867.2106 2.702575 3.877883
rl 59926.1585 3.218001 2.584379
rl 59957.1560 -1.812614 3.568865
rl 60143.4155 1.996821 4.963799
rl 60166.4118 0.296329 3.492949
rl 60175.2856 3.806856 2.242754
rl 60206.2392 275.889648 3.231895
rl 60224.1705 304.263428 3.782530
rl 60232.1408 226.062164 2.612468
rl 60240.1413 146.510437 4.987209
rl 60279.1650 20.418577 5.778054
rl 60531.3319 -0.169362 2.305791
rl 60536.2952 0.960582 5.115037
rl 60584.2286 -0.772410 1.825061
rl 60604.1108 2.260758 5.703586
rl 60605.2726 0.021576 1.589765
rl 60606.2161 0.501011 2.975700
rl 60622.0845 0.429912 2.908377
rl 60648.0808 -4.328639 2.020371
il 59820.3647 1.559259 5.685946
il 59824.2458 9.047274 5.064171
il 59843.2073 9.408944 4.840046
il 59856.2128 7.674549 5.419254
il 59857.2751 -0.261165 2.544345
il 59866.2464 -1.856762 3.780828
il 59887.1823 -0.575413 3.491580
il 59923.1447 -5.405860 6.115505
il 59946.1992 4.855202 9.260701
il 60142.3918 0.008845 6.225244
il 60179.3697 0.588694 4.453933
il 60193.3299 10.782037 5.892126
il 60201.2519 182.644409 4.809387
il 60222.1623 436.000824 6.031406
il 60242.2340 252.189072 3.850331
il 60249.2665 222.855057 11.195331
il 60278.2436 63.739578 4.365008
il 60330.1233 4.730233 9.023931
il 60549.2804 -12.497646 5.359530
il 60575.3863 -6.518538 8.049618
il 60586.2000 -0.474916 3.803589
il 60595.2308 3.895782 3.686198
il 60597.2267 -2.180454 9.029500
il 60603.3047 3.988681 5.215993
il 60604.3076 -2.741942 5.042767
il 60661.1682 -8.037772 4.860194
ul 59820.2583 2.714485 8.803434
ul 59851.2135 2.797198 7.316437
ul 59904.0628 -3.384474 10.562604
ul 59968.1001 -0.924349 9.649474
ul 60198.2448 28.945791 11.192843
ul 60200.2363 70.734169 10.539630
ul 60261.0712 -9.375484 10.376220
ul 60557.2650 0.363997 4.830132
ul 60559.2583 16.477861 8.739421
ul 60582.2131 6.902308 8.914162
ul 60585.1868 -3.861784 7.271239
ul 60612.1291 6.530744 3.764510
ul 60674.0965 4.136114 8.357156
gl 59823.2973 1.678381 2.242752
gl 59825.3387 0.452705 2.210963
gl 59840.2238 -1.031634 1.784418
gl 59932.1025 0.007057 1.141273
gl 60144.4114 -1.958714 2.189190
gl 60178.3460 -0.697695 1.391598
gl 60279.0980 -3.988828 3.552865
gl 60501.4009 -2.524120 2.174609
gl 60530.3340 -0.200975 1.964192
gl 60578.2444 -2.837594 2.459504
gl 60606.2036 2.124568 1.856385
gl 60610.1158 -1.151656 1.471821
rl 59821.3326 -3.069457 3.298141
rl 59840.2976 0.353351 2.084877
rl 59844.2638 1.838965 1.680231
rl 59849.2122 3.027332 3.655766
rl 59867.2106 2.702575 3.877883
rl 59926.1585 3.218001 2.584379
rl 59957.1560 -1.812614 3.568865
rl 60143.4155 1.996821 4.963799
rl 60166.4118 0.296329 3.492949
rl 60175.2856 3.806856 2.242754
rl 60206.2392 275.889648 3.231895
rl 60224.1705 304.263428 3.782530
rl 60232.1408 226.062164 2.612468
rl 60240.1413 146.510437 4.987209
rl 60279.1650 20.418577 5.778054
rl 60531.3319 -0.169362 2.305791
rl 60536.2952 0.960582 5.115037
rl 60584.2286 -0.772410 1.825061
rl 60604.1108 2.260758 5.703586
rl 60605.2726 0.021576 1.589765
rl 60606.2161 0.501011 2.975700
rl 60622.0845 0.429912 2.908377
rl 60648.0808 -4.328639 2.020371
il 59820.3647 1.559259 5.685946
il 59824.2458 9.047274 5.064171
il 59843.2073 9.408944 4.840046
il 59856.2128 7.674549 5.419254
il 59857.2751 -0.261165 2.544345
il 59866.2464 -1.856762 3.780828
il 59887.1823 -0.575413 3.491580
il 59923.1447 -5.405860 6.115505
il 59946.1992 4.855202 9.260701
il 60142.3918 0.008845 6.225244
il 60179.3697 0.588694 4.453933
il 60193.3299 10.782037 5.892126
il 60201.2519 182.644409 4.809387
il 60222.1623 436.000824 6.031406
il 60242.2340 252.189072 3.850331
il 60249.2665 222.855057 11.195331
il 60278.2436 63.739578 4.365008
il 60330.1233 4.730233 9.023931
il 60549.2804 -12.497646 5.359530
il 60575.3863 -6.518538 8.049618
il 60586.2000 -0.474916 3.803589
il 60595.2308 3.895782 3.686198
il 60597.2267 -2.180454 9.029500
il 60603.3047 3.988681 5.215993
il 60604.3076 -2.741942 5.042767
il 60661.1682 -8.037772 4.860194
ul 59820.2583 2.714485 8.803434
ul 59851.2135 2.797198 7.316437
ul 59904.0628 -3.384474 10.562604
ul 59968.1001 -0.924349 9.649474
ul 60198.2448 28.945791 11.192843
ul 60200.2363 70.734169 10.539630
ul 60261.0712 -9.375484 10.376220
ul 60557.2650 0.363997 4.830132
ul 60559.2583 16.477861 8.739421
ul 60582.2131 6.902308 8.914162
ul 60585.1868 -3.861784 7.271239
ul 60612.1291 6.530744 3.764510
ul 60674.0965 4.136114 8.357156
gl 59823.2973 1.678381 2.242752
gl 59825.3387 0.452705 2.210963
gl 59840.2238 -1.031634 1.784418
gl 59932.1025 0.007057 1.141273
gl 60144.4114 -1.958714 2.189190
gl 60178.3460 -0.697695 1.391598
gl 60279.0980 -3.988828 3.552865
gl 60501.4009 -2.524120 2.174609
gl 60530.3340 -0.200975 1.964192
gl 60578.2444 -2.837594 2.459504
gl 60606.2036 2.124568 1.856385
gl 60610.1158 -1.151656 1.471821
rl 59821.3326 -3.069457 3.298141
rl 59840.2976 0.353351 2.084877
rl 59844.2638 1.838965 1.680231
rl 59849.2122 3.027332 3.655766
rl 59867.2106 2.702575 3.877883
rl 59926.1585 3.218001 2.584379
rl 59957.1560 -1.812614 3.568865
rl 60143.4155 1.996821 4.963799
rl 60166.4118 0.296329 3.492949
rl 60175.2856 3.806856 2.242754
rl 60206.2392 275.889648 3.231895
rl 60224.1705 304.263428 3.782530
rl 60232.1408 226.062164 2.612468
rl 60240.1413 146.510437 4.987209
rl 60279.1650 20.418577 5.778054
rl 60531.3319 -0.169362 2.305791
rl 60536.2952 0.960582 5.115037
rl 60584.2286 -0.772410 1.825061
rl 60604.1108 2.260758 5.703586
rl 60605.2726 0.021576 1.589765
rl 60606.2161 0.501011 2.975700
rl 60622.0845 0.429912 2.908377
rl 60648.0808 -4.328639 2.020371
il 59820.3647 1.559259 5.685946
il 59824.2458 9.047274 5.064171
il 59843.2073 9.408944 4.840046
il 59856.2128 7.674549 5.419254
il 59857.2751 -0.261165 2.544345
il 59866.2464 -1.856762 3.780828
il 59887.1823 -0.575413 3.491580
il 59923.1447 -5.405860 6.115505
il 59946.1992 4.855202 9.260701
il 60142.3918 0.008845 6.225244
il 60179.3697 0.588694 4.453933
il 60193.3299 10.782037 5.892126
il 60201.2519 182.644409 4.809387
il 60222.1623 436.000824 6.031406
il 60242.2340 252.189072 3.850331
il 60249.2665 222.855057 11.195331
il 60278.2436 63.739578 4.365008
il 60330.1233 4.730233 9.023931
il 60549.2804 -12.497646 5.359530
il 60575.3863 -6.518538 8.049618
il 60586.2000 -0.474916 3.803589
il 60595.2308 3.895782 3.686198
il 60597.2267 -2.180454 9.029500
il 60603.3047 3.988681 5.215993
il 60604.3076 -2.741942 5.042767
il 60661.1682 -8.037772 4.860194
ul 59820.2583 2.714485 8.803434
ul 59851.2135 2.797198 7.316437
ul 60198.2448 28.945791 11.192843
ul 60200.2363 70.734169 10.539630
ul 60557.2650 0.363997 4.830132
ul 60559.2583 16.477861 8.739421
ul 60582.2131 6.902308 8.914162
ul 60612.1291 6.530744 3.764510
ul 60674.0965 4.136114 8.357156
gl 59823.2973 1.678381 2.242752
gl 59825.3387 0.452705 2.210963
gl 59932.1025 0.007057 1.141273
gl 60606.2036 2.124568 1.856385
rl 59840.2976 0.353351 2.084877
rl 59844.2638 1.838965 1.680231
rl 59849.2122 3.027332 3.655766
rl 59867.2106 2.702575 3.877883
rl 59926.1585 3.218001 2.584379
rl 60143.4155 1.996821 4.963799
rl 60166.4118 0.296329 3.492949
rl 60175.2856 3.806856 2.242754
rl 60206.2392 275.889648 3.231895
rl 60224.1705 304.263428 3.782530
